,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99,val100,lab100
36,7862,m4a7a2,when did you and father get separated/divorced? (year)?,"A7.           WERE MOTHER AND FATHER MARRIED AT LAST INTERVIEW, BUT SEPARATED OR DIVORCED NOW?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,7863,m4a8,INT CHK: WERE MOTHER AND FATHER ROMANTICALLY INVOLVED AT LAST INTERVIEW BUT NOT,"A8.           WERE MOTHER AND FATHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW, BUT NOT IN A RELATIONSHIP NOW?  (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEETAND A4=5 OR 6)","A8.           WERE MOTHER AND FATHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW, BUT NOT IN A RELATIONSHIP NOW?  (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEETAND A4=5 OR 6)",1,YES,2  -->  GO TO A8C,NO,-14  -->  GO TO A10,FATHER DIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,7864,m4a8a1,When did your romantic relationship with father end (month)?,"A8.           WERE MOTHER AND FATHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW, BUT NOT IN A RELATIONSHIP NOW?  (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEETAND A4=5 OR 6)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,7865,m4a8a2,When did your romantic relationship with father end (year)?,"A8.           WERE MOTHER AND FATHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW, BUT NOT IN A RELATIONSHIP NOW?  (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEETAND A4=5 OR 6)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,7866,m4a8b_1,Why relationship ended: financial reasons?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,WORK/MONEY),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,7867,m4a8b_2,Why relationship ended: distance?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,DISTANCE (DON’T LIVE IN SAME TOWN),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7868,m4a8b_3,Why relationship ended: mother's incarceration?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,MOTHER’S INCARCERATION,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7869,m4a8b_4,Why relationship ended: father's incarceration?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,FATHER’S INCARCERATION,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,7870,m4a8b_5,Why relationship ended: relationship reasons?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,JUST GREW APART),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7871,m4a8b_6,Why relationship ended: drug or alcohol problem?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,DRUG OR ALCOHOL PROBLEM,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,7872,m4a8b_7,Why relationship ended: violent/abusive?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,VIOLENT/ABUSIVE,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7873,m4a8b_8,Why relationship ended: other?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,OTHER (NOT SPECIFIED),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,7874,m4a8c,INT CHK: DO MOTHER AND FATHER LIVE TOGETHER ALL/monthsT OF TIME OR 7 NIGHTS/WEEK,"A8.           WERE MOTHER AND FATHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW, BUT NOT IN A RELATIONSHIP NOW?  (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEETAND A4=5 OR 6)",A8C.        DO MOTHER AND FATHER LIVE TOGETHER ALL OR MOST OF THE TIME OR DO THEY SPEND 7 NIGHTS PER WEEK TOGETHER?,1  -->  GO TO A10,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7875,m4a9,How often do you and father see or talk to each other?,A9.           How often do you and (FATHER) see or talk to each other?  Is it . . .,A9.           How often do you and (FATHER) see or talk to each other?  Is it . . .,1,"Every day or nearly every day,",2,"A few times a week,",3,"A few times a month,",4,"Only a few times in the past year, or",5,Hardly ever?,0,NEVER,-14,"FATHER DECEASED, VOLUNTEERED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7876,m4a10,"Including child, how many children do you have altogether?",A10.         Next I’d like to ask a question about the children you’ve had.,A10.         Next I’d like to ask a question about the children you’ve had.,1  -->  GO TO A11,CHILD IS THE ONLY ONE,"(GO TO A10I,",YES,1,CHILD 02),2,NO,"(GO TO A10I,",YES,1,CHILD 03),2,NO,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together,   or",6,Not romantic?,-10,KNOWN,-14,DIED,-1,REFUSED,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together,   or",6,Not romantic?,-10,KNOWN,-14,DIED,-1,REFUSED,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together,   or",6,Not romantic?,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,-2,DON’T   KNOW,-1,REFUSED,-2,DON’T   KNOW,-1,REFUSED,d,DON’T   KNOW,-1,REFUSED,1,"Employed   full-time,",2,"Employed part-time,",3,"Attending school,",4,"In jail, or",-2,DON’T KNOW,-1,REFUSED,101,DISABLED,102,MILITARY,103,DECEASED,104,UNEMPLOYED,1,"Employed   full-time,",2,"Employed part-time,",3,"Attending school,",4,"In jail, or",-2,DON’T KNOW,-1,REFUSED,101,DISABLED,102,MILITARY,103,DECEASED,104,UNEMPLOYED,1,"Employed   full-time,",2,"Employed part-time,",3,"Attending school,",4,"In jail, or",-2,DON’T KNOW,-1,REFUSED,101,DISABLED,102,MILITARY,103,DECEASED,104,UNEMPLOYED,"(GO TO A10B,",YES,1,CHILD 02),2,NO,"(GO TO A10B,",YES,1,CHILD 03),2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,7877,m4a10b1,Is the father of child2 also Father?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,7878,m4a10b2,Is the father of child3 also Father?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,7879,m4a10b3,Is the father of child4 also Father?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,7880,m4a10c2,Is the father of child3 also the father of child2/child4?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,7881,m4a10c3,Is the father of child4 also the father of child2?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,7882,m4a10d3,Is the father of child4 also the father of child3?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,7883,m4a10e1,What was relationship with father of child2 at time of child2's birth?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,7884,m4a10e2,What was relationship with father of child3 at time of child3's birth?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,7885,m4a10e3,What was relationship with father of child4 at time of child4's birth?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,7886,m4a10f1,Does child2's father provide any financial support?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,7887,m4a10f2,Does child3's father provide any financial support?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,7888,m4a10f3,Does child4's father provide any financial support?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,7889,m4a10g1,How old is child2's father?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,7890,m4a10g2,How old is child3's father?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,7891,m4a10g3,How old is child4's father?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,7892,m4a10h1,What is child 2's father currently doing?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,7893,m4a10h2,What is child 3's father currently doing?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,7894,m4a10h3,What is child 4's father currently doing?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,7895,m4a11,INT CHK: WERE MOTHER AND CHILD'S FATHER EVER MARRIED?,A11.          WERE MOTHER AND CHILD’S FATHER EVER MARRIED?,A11.          WERE MOTHER AND CHILD’S FATHER EVER MARRIED?,1,YES,2  -->  GO TO A11B,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,7896,m4a11a,Were you ever married to someone other than father?,A11.          WERE MOTHER AND CHILD’S FATHER EVER MARRIED?,A11A.       Were you ever married to someone other than (FATHER)?,1  -->  GO TO A11C,YES,2  -->  GO TO A12E,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7897,m4a11b,Were you ever married?,A11.          WERE MOTHER AND CHILD’S FATHER EVER MARRIED?,A11B.       Were you ever married?,1,YES,2  -->  GO TO A12E,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,7898,m4a11c,"In total, how many times have you been married?",A11.          WERE MOTHER AND CHILD’S FATHER EVER MARRIED?,"A11C.       In total, how many times have you been married?",1,ONCE,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,(GO   TO A12B,YES,1,MARRIAGE   02),2,NO,(GO   TO A12B,YES,1,MARRIAGE   03),2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,7899,m4a12a1a,What was the date of your first marriage to someone other than father (month)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,7900,m4a12a1c,What was the date of your first marriage to someone other than father (year)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,7901,m4a12a2a,What was the date of your second marriage to someone other than father (month)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
