,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
59,10816,f5a5c08,A5C. Age of household member,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,10817,f5a5c08a,A5C2. Age range of household member,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,10818,f5a5d08,A5D. Household member's relationship to you,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10819,f5a5e08,A5E. Household member currently working,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,10820,f5a5b09,A5B. Gender of household member,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,10821,f5a5c09,A5C. Age of household member,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,10822,f5a5c09a,A5C2. Age range of household member,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,10823,f5a5d09,A5D. Household member's relationship to you,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,10824,f5a5e09,A5E. Household member currently working,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,10825,f5a5f,A5F. Anyone else who usually lives here,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10826,f5a5h,A5H. Spouse/partner who lives in household,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10827,f5a5j,A5J. Verify correct number and names of people living with father.,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,10828,f5a5l,A5L. Number of other biological children you have that are living in your househ,"A5.           Not including yourself {and {CHILD}}, how many people are currently living with you?","A5L.         Now, we’d like to ask some questions about your children.  {Other than {CHILD}}, {How/how} many biological children do you have that are living with you in your household?",-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,10829,f5a6,A6. Biological children living apart from you,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?","A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",1,YES,2  -->  GO TO A7,NO,-1  --> GO TO A7,REFUSED,-2  --> GO TO A7,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10830,f5a6a,A6A. Number of biological children living apart from you,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?","A6A.         {Including {CHILD},} {how/How} many biological children do you have that are living apart from you?",-1 --> GO TO A7,REFUSED,-2 --> GO TO A7,DON'T KNOW,-1,REFUSED,-2,DON'T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,10831,f5a6c01,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,10832,f5a6c02,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,10833,f5a6c03,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,10834,f5a6c04,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,10835,f5a6c05,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,10836,f5a6c06,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10837,f5a6c07,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,10838,f5a6c08,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,10839,f5a6c09,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10840,f5a6c10,A6C. Age of biological child in A6B,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,10841,f5a6e,A6E. Biological children who do not live with you all live in same place,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",A6E.         Do your biological children who do not live with you all live in the same place?,1,YES,2,NO,-1  --> GO TO A7,REFUSED,-2,DON’T KNOW,1,THEIR BIOLOGICAL MOTHER,2,GRANDPARENT(S),3,FOSTER PARENT(S),4,ADOPTIVE PARENTS(S),5,LIVES ALONE OR WITH ROOMMATE,91,OTHER (SPECIFY),101,OTHER RELATIVES,102,MARRIED OR LIVING WITH PARTNER,103,SIBLING,-1,REFUSED,-2,DON’T KNOW,1,"the {child/children} would live elsewhere,",2,"a6g0*_2               You voluntarily gave up custody,",3,"would take care of the {child/children},",4,"your home,",5,"a6g0*_5               The {child/children} went away to school,",6,"leave home,",7,"school,",8,"a6g0*_8               You had financial problems,",9,"a6g0*_9               You had health problems,",10,"a6g0*_10             The {child/children} had health problems,",11,"a6g0*_11             There were problems with neighborhood safety,",12,"parent or kidnapped, or",13,"{child/children} ended, or………………………",91,a6g0*_91             Was there another reason? (SPECIFY),101,a6g0*_101           FATHER BUSY WITH WORK,102,a6g0*_102           FATHER INCARCERATED,103,a6g0*_103           PARENTS MOVED TO DIFFERENT PLACES,104,a6g0*_104           FATHER’S LIVING SPACE INADEQUATE,105,a6g0*_105           CHILD NEVER LIVED WITH FATHER,106,a6g0*_106           CHILD CHOSE TO LIVE ELSEWHERE,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,10842,f5a6f01,A6F. Who biological child in A6B is currently living with,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,10843,f5a6f02,A6F. Who biological child in A6B is currently living with,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,10844,f5a6f03,A6F. Who biological child in A6B is currently living with,"A6.       {Now, we’d like to ask some questions about your children.}  Do you have any biological children that are living apart from you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,10845,f5a7,A7. Children that have died,A7.       Did you have any children that have died?,A7.       Did you have any children that have died?,1,YES,2  -->  GO TO BOX A7B,NO,-1 -->  GO TO BOX A7B,REFUSED,-2  -->  GO TO BOX A7B,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,10846,f5a7a,A7A. Number of children that have died,A7.       Did you have any children that have died?,A7A.    How many of your children have died?,-1,REFUSED,-2,DON'T KNOW,-1,REFUSED,-2,DON'T KNOW,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together, or",6,Not romantic?,-14,"VOLUNTEERED, MOTHER DIED………",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,10847,f5a8,A8. Confirm number of biological children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,10848,f5a8a,A8A. Number of biological children in total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,10849,f5a8a2,A8A2. Correct the number of biological children living with you or elsewhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,10850,f5a8b01,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,10851,f5a8f01,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,10852,f5a8b02,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,10853,f5a8f02,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,10854,f5a8b03,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,10855,f5a8f03,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,10856,f5a8b04,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,10857,f5a8f04,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,10858,f5a8b05,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,10859,f5a8f05,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,10860,f5a8b06,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,10861,f5a8f06,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,10862,f5a8b07,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,10863,f5a8f07,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,10864,f5a8b08,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,10865,f5a8f08,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,10866,f5a8b09,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,10867,f5a8f09,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,10868,f5a8b10,A8B. First name of mother of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,10869,f5a8f10,A8F. Your relationship with the mother at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,10870,f5a10,A10. Number of romantic relationships you had that lasted at least 1 month,"A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Not/not} including anyone we’ve just talked about, how many romantic relationships have you had that lasted for at least one month?","A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Not/not} including anyone we’ve just talked about, how many romantic relationships have you had that lasted for at least one month?",1,NUMBER GIVEN,-10  -->  GO TO SECTION B,ONLY WITH MOTHER,-1  -->  GO TO A10A,REFUSED,-2  -->  GO TO A10A,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,10871,f5a101,A101. Number of romantic relationships you had that lasted at least 1 month,"A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Not/not} including anyone we’ve just talked about, how many romantic relationships have you had that lasted for at least one month?","A101.       [{Since {DATE OF LAST INTERVIEW},/During the last four years,} {Not/not} including the women we’ve just talked about, how many romantic relationships have you had that lasted for at least one month?]",-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,10872,f5a10a,A10A. Number range of romantic relationships you had that lasted at least 1 mont,"A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Not/not} including anyone we’ve just talked about, how many romantic relationships have you had that lasted for at least one month?",A10A.       I just need to have a range.  Can you tell me if it was . . .,1,"One or two relationships,",2,"Three or four relationships,",3,"Five or six relationships, or",4,More than six relationships?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,10873,f5a11,A11. Lived together with partner(s) for one month or more,"A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?","A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?",1,YES,2  --> GO TO SECTION B,NO,-1 --> GO TO SECTION B,REFUSED,-2 --> GO TO SECTION B,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10874,f5a11a,A11A. Number of different partners you lived with for one month or more,"A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?","A11A.       {Since {DATE OF LAST INTERVIEW},/During the last four years,} {How/how} many different partners have you lived with for one month or more?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,10875,f5a11b,A11B. Married any of these women,"A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?",A11B.       Did you marry any of these women?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,10876,f5b2x,B2X. Mother has seen child during the last year,,B2X.         I’d like to ask you some questions about {MOTHER} and her relationship to {CHILD}.,1,YES,2  -->  GO TO BOX B10X,NO,-1 -->  GO TO BOX B13X,REFUSED,-2 -->  GO TO BOX B13X,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,10877,f5b3x,B3X. Kind of mother you feel mother is to child,"B3.       In the past month, how often have you spent one or more hours a day with {CHILD}?",B3X.         Please think about the kind of mother you feel that {MOTHER} is to {CHILD}.  Would you say that she is . . .,1,"An excellent mother,",2,"A very good mother,",3,"A good mother, or",4,Not a good mother?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,10878,f5b4x,B4X. Number of days mother has seen child in last 30 days,B4.           Has {MOTHER} ever asked you to spend more time with {CHILD}?,"B4X.         During the past 30 days, on how many days has {MOTHER} seen {CHILD}?",-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,10879,f5b5x,B5X. Child has stayed overnight with mother during last 12 months,,B5X.         Has {CHILD} stayed overnight with {MOTHER} during the last twelve months?,1,YES,2  -->  GO TO BOX B7X,NO,-1 -->  GO TO BOX B7X,REFUSED,-2 -->  GO TO BOX B7X,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,10880,f5b6x,B6X. Number of nights child spent with mother during last 12 months,,B6X.         How many nights altogether has {CHILD} spent with {MOTHER} during the last twelve months?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,10881,f5b6x1,B6X1. Range of nights child spent with mother during last 12 months,,B6X1.       I just need a range.  Would you say…,1,"1 - 3 nights,",2,"4 - 11 nights,",3,"12 - 24 nights, or",4,25 or more nights?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
