,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
60,9860,m5a5e07,A5E. Household member currently working,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,9861,m5a5b08,A5B. Gender of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,9862,m5a5c08,A5C. Age of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,9863,m5a5c08a,A5C2. Age range of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,9864,m5a5d08,A5D. Household member's relationship to you,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,9865,m5a5e08,A5E. Household member currently working,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,9866,m5a5b09,A5B. Gender of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,9867,m5a5c09,A5C. Age of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,9868,m5a5c09a,A5C2. Age range of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,9869,m5a5d09,A5D. Household member's relationship to you,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,9870,m5a5e09,A5E. Household member currently working,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,9871,m5a5b10,A5B. Gender of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,9872,m5a5c10,A5C. Age of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,9873,m5a5c10a,A5C2. Age range of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,9874,m5a5d10,A5D. Household member's relationship to you,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,9875,m5a5e10,A5E. Household member currently working,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,9876,m5a5b11,A5B. Gender of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,9877,m5a5c11,A5C. Age of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,9878,m5a5c11a,A5C2. Age range of household member,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,9879,m5a5d11,A5D. Household member's relationship to you,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9880,m5a5e11,A5E. Household member currently working,"A5.           Not including yourself {and CHILD}, how many people are currently living with you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,9881,m5a6,A6. Biological children living apart from you,A6.       Do you have any biological children that are living apart from you?,A6.       Do you have any biological children that are living apart from you?,1,YES,2  -->  GO TO A7,NO,-1  -->  GO TO A7,REFUSED,-2  -->  GO TO A7,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,9882,m5a6a,A6A. Number of biological children living apart from you,A6.       Do you have any biological children that are living apart from you?,"A6A.         {Including {CHILD},} {how/How} many biological children do you have that are living apart from you?",-1  -->  GO TO A7,REFUSED,-2  -->  GO TO A7,DON'T KNOW,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,9883,m5a6c01,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,9884,m5a6c02,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,9885,m5a6c03,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,9886,m5a6c04,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,9887,m5a6c05,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,9888,m5a6c06,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,9889,m5a6c07,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,9890,m5a6c08,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,9891,m5a6c09,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,9892,m5a6c10,A6C. Age of biological child in A6B,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9893,m5a6e,A6E. Biological children who do not live with you all live in same place,A6.       Do you have any biological children that are living apart from you?,A6E.       Do your biological children who do not live with you all live in the same place?,1,YES,2,NO,-1  -->  GO TO A7,REFUSED,-2,DON’T KNOW,1,BIOLOGICAL FATHER,2,GRANDPARENT(S),3,FOSTER PARENT(S),4,ADOPTIVE PARENTS(S),5,LIVES ALONE OR WITH ROOMMATE,91,OTHER (SPECIFY)____________________,101,OTHER RELATIVE,102,PARTNER/SPOUSE,103,INCARCERATED,104,FAMILY FRIEND,105,GROUP HOME_______________________,-1,REFUSED,-2,DON’T KNOW,1,"{child/children} would live elsewhere,",2,"a6g0*_2               You voluntarily gave up custody,",3,"would take care of the {child/children},",4,"court removed  the {child/children} from your home,",5,"a6g0*_5               The {child/children} went away to school,",6,"leave home,",7,"a6g0*_7               The {child/children} needed to live closer to school,",8,"a6g0*_8               You had financial problems,",9,"a6g0*_9               You had health problems,",10,"a6g0*_10             The {child/children} had health problems,",11,"a6g0*_11             There were problems with neighborhood safety,",12,"his/her} another parent or kidnapped, or",91,a6g0*_91             Was there another reason? (SPECIFY)__________,101,a6g0*_101           INSUFFICIENT HOUSING,102,a6g0*_102           CHILD WANTED TO LIVE ELSEWHERE,103,a6g0*_103           COULD NOT HANDLE CHILD,104,a6g0*_104           MOTHER HAD DRUG PROBLEMS_____________,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,9894,m5a6f01,A6F. Who biological child in A6B is currently living with,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,9895,m5a6f02,A6F. Who biological child in A6B is currently living with,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,9896,m5a6f03,A6F. Who biological child in A6B is currently living with,A6.       Do you have any biological children that are living apart from you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,9897,m5a7,A7. Any children that have died,A7.       Did you have any children that have died?,A7.       Did you have any children that have died?,1,YES,2  -->   GO TO BOX A7B,NO,-1  -->  GO TO BOX A7B,REFUSED,-2  -->   GO TO BOX A7B,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,9898,m5a7a,A7A. Number of children who died,A7.       Did you have any children that have died?,A7A.    How many of your children have died?,-1,REFUSED,-2,DON'T KNOW,-1,REFUSED,-2,DON'T KNOW,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"Romantic, but not living together, or",6,Not romantic?,-10,FATHER NOT KNOWN,-14,"VOLUNTEERED, FATHER DIED",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,9899,m5a8,A8. Confirm number of biological children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,9900,m5a8a,A8A. Number of biological children in total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,9901,m5a8a2,A8A2. Correct the number of biological children living with you or elsewhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,9902,m5a8b01,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,9903,m5a8f01,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,9904,m5a8b02,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,9905,m5a8f02,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,9906,m5a8b03,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,9907,m5a8f03,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,9908,m5a8b04,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,9909,m5a8f04,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,9910,m5a8b05,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,9911,m5a8f05,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,9912,m5a8b06,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,9913,m5a8f06,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9914,m5a8b07,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,9915,m5a8f07,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9916,m5a8b08,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,9917,m5a8f08,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,9918,m5a8b09,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9919,m5a8f09,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,9920,m5a8b10,A8B. First name of father of biological child n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,9921,m5a8f10,A8F. Your relationship with the father at biological child's birth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,9922,m5a10,A10. Number of romantic relationships you had that lasted at least 1 month,"A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,}, {How/how} many romantic relationships have you had that lasted for at least one month?","A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,}, {How/how} many romantic relationships have you had that lasted for at least one month?",0  -->  GO TO SECTION B,NONE,1,NUMBER GIVEN,-10  -->  GO TO SECTION B,ONLY WITH FATHER,-1  -->  GO TO A10A,REFUSED,-2  -->  GO TO A10A,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9923,m5a101,A101. Number of romantic relationships you had that lasted at least 1 month,"A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,}, {How/how} many romantic relationships have you had that lasted for at least one month?","A101.       [{Since {DATE OF LAST INTERVIEW},/During the last four years,}, {How/how} many romantic relationships have you had that lasted for at least one month?]",-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,9924,m5a10a,A10A. Number range of romantic relationships you had that lasted at least 1 mont,"A10.         {Since {DATE OF LAST INTERVIEW},/During the last four years,}, {How/how} many romantic relationships have you had that lasted for at least one month?",A10A.       I just need to have a range.  Can you tell me if it was . . .,1,"One or two relationships,",2,"Three or four relationships,",3,"Five or six relationships, or",4,More than six relationships?,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,9925,m5a11,A11. Lived together with partner(s) for one month or more,"A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?","A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?",1,YES,2   -->  GO TO SECTION B,NO,-1  -->  GO TO SECTION B,REFUSED,-2  -->  GO TO SECTION B,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,9926,m5a11a,A11A. Number of different partners you lived with for one month or more,"A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?","A11A.       {Since {DATE OF LAST INTERVIEW},/During the last four years,} {How/how} many different partners have you lived with for one month or more?",-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,9927,m5a11b,A11B. Married any of these partners,"A11.         {Since {DATE OF LAST INTERVIEW},/During the last four years,} {Have/have} you lived together with {this partner/any of your partners} in {this relationship/these relationships} for one month or more?",A11B.       Did you marry any of these partners?,1,YES,2,NO,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9928,m5b2,B2. Father has seen child in past year,"B2.           Now, I’d like to ask you some questions about {FATHER} and his relationship to {CHILD}.","B2.           Now, I’d like to ask you some questions about {FATHER} and his relationship to {CHILD}.",1,YES,2  -->  GO TO B3B,NO,3  -->  GO TO SECTION C,FATHER DOESN’T KNOW ABOUT CHILD,-1  -->  GO TO BOX B5,REFUSED,-2  -->  GO TO BOX B5,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,9929,m5b2a,B2A. Number of days father has seen child in past 30 days,"B2.           Now, I’d like to ask you some questions about {FATHER} and his relationship to {CHILD}.","B2A.         During the past 30 days, on how many days has {FATHER} seen {CHILD}?",-1,REFUSED,-2,DON'T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
