,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99
35,6708,f4a7,INT CHK: WERE FATHER AND MOTHER ROMANTICALLY INVOLVED AT LAST INTERVIEW BUT NOT,A7.           WERE FATHER AND MOTHER MARRIED AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT SEPARATED OR DIVORCED NOW? (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEET A4=3 OR 4),A7.           WERE FATHER AND MOTHER MARRIED AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT SEPARATED OR DIVORCED NOW? (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEET A4=3 OR 4),1,YES,2  -->  GO TO A8,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,6709,f4a7a1,When did you and mother separate/divorce? (month),A7.           WERE FATHER AND MOTHER MARRIED AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT SEPARATED OR DIVORCED NOW? (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEET A4=3 OR 4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6710,f4a7a2,When did you and mother separate/divorce? (year),A7.           WERE FATHER AND MOTHER MARRIED AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT SEPARATED OR DIVORCED NOW? (CHECK LAST INTERVIEW RELATIONSHIP STATUS ON CONTACT SHEET A4=3 OR 4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,6711,f4a8,Were father and mother involved at three-year but not in relationship now?,A8.           WERE FATHER AND MOTHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT NOT IN A RELATIONSHIP NOW?,A8.           WERE FATHER AND MOTHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT NOT IN A RELATIONSHIP NOW?,1,YES,2  -->  GO TO A8C,NO,-14  -->  GO TO A10,MOTHER DIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6712,f4a8a1,When did romantic relationship with mother end? (month),A8.           WERE FATHER AND MOTHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT NOT IN A RELATIONSHIP NOW?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,6713,f4a8a2,When did romantic relationship with mother end? (year),A8.           WERE FATHER AND MOTHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT NOT IN A RELATIONSHIP NOW?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,6714,f4a8b_1,Why did relationship end: financial?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,WORK/MONEY),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,6715,f4a8b_2,Why did relationship end: distance?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,DISTANCE (DON’T LIVE IN SAME TOWN),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,6716,f4a8b_3,Why did relationship end: mother incarceration?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,MOTHER’S INCARCERATION,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,6717,f4a8b_4,Why did relationship end: father incarceration?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,FATHER’S INCARCERATION,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,6718,f4a8b_5,Why did relationship end: relationship reasons?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,JUST GREW APART),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,6719,f4a8b_6,Why did relationship end: drugs or alcohol?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,DRUG OR ALCOHOL PROBLEM,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,6720,f4a8b_7,Why did relationship end: violence?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,VIOLENT/ABUSIVE,1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,6721,f4a8b_8,Why did relationship end: other?,A8B.        Please tell me why your (marriage/romantic relationship) ended.,OTHER (NOT SPECIFIED),1,WORK/MONEY),2,DISTANCE (DON’T LIVE IN SAME TOWN),3,MOTHER’S INCARCERATION,4,FATHER’S INCARCERATION,5,JUST GREW APART),6,DRUG OR ALCOHOL PROBLEM,7,VIOLENT/ABUSIVE,8,OTHER (NOT SPECIFIED),101,INFIDELITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,6722,f4a8c,INT CHK: DO FATHER AND MOTHER LIVE TOGETHER ALL/MONTHST OF TIME OR 7 NIGHTS/WEEK,A8.           WERE FATHER AND MOTHER ROMANTICALLY INVOLVED (NOT MARRIED) AT LAST INTERVIEW OR WAS FATHER NEVER INTERVIEWED BUT NOT IN A RELATIONSHIP NOW?,A8C.        DO FATHER AND MOTHER LIVE TOGETHER ALL OR MOST OF THE TIME OR DO THEY SPEND 7 NIGHTS PER WEEK TOGETHER?,1  -->  GO TO A10,YES,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,6723,f4a9,How often do you and mother see/talk to each other?,A9.           How often do you and (MOTHER) see or talk to each other?  Is it . . .,A9.           How often do you and (MOTHER) see or talk to each other?  Is it . . .,1,"Every day or nearly every day,",2,"A few times a week,",3,"A few times a month,",4,"Only a few times in the past year, or",5,Hardly ever?,6,NEVER,-14,"MOTHER DECEASED, VOLUNTEERED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,6724,f4a10,How many children do you have altogether (inc child)?,A10.         Next I’d like to ask a question about the children you’ve had.,A10.         Next I’d like to ask a question about the children you’ve had.,1  -->  GO TO A11,CHILD IS THE ONLY ONE,1,YES (GO TO A10I2),2,NO,1,YES (GO TO A10I3),2,NO,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together,   or",6,Not romantic?,-14,DIED,-1,REFUSED,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together,   or",6,Not romantic?,-14,DIED,-1,REFUSED,1,"Married,",2,"Separated,",3,"Divorced,",4,"Cohabitating,",5,"together,   or",6,Not romantic?,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,-2,DON’T   KNOW,-1,REFUSED,-2,DON’T   KNOW,-1,REFUSED,-2,DON’T   KNOW,-1,REFUSED,1,"Employed   full-time,",2,"Employed part-time,",3,"Attending school,",4,"In jail, or",-2,DON’T KNOW,-1,REFUSED,101,DISABILITY,102,DECEASED,103,UNEMPLOYED,104,SCHOOL AND WORK,105,STAY AT HOME,106,NOTHING,107,ON WELFARE,1,"Employed   full-time,",2,"Employed part-time,",3,"Attending school,",4,"In jail, or",-2,DON’T KNOW,-1,REFUSED,101,DISABILITY,102,DECEASED,103,UNEMPLOYED,104,SCHOOL AND WORK,105,STAY AT HOME,106,NOTHING,107,ON WELFARE,1,"Employed   full-time,",2,"Employed part-time,",3,"Attending school,",4,"In jail, or",-2,DON’T KNOW,-1,REFUSED,101,DISABILITY,102,DECEASED,103,UNEMPLOYED,104,SCHOOL AND WORK,105,STAY AT HOME,106,NOTHING,107,ON WELFARE,1,YES,2,NO,1,YES,2,NO,,,,,,,,,,,,,,,,,,,,
52,6725,f4a10b1,Is mother also mother of this child?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,6726,f4a10b2,Is mother also mother of this child?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,6727,f4a10b3,Is mother also mother of this child?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,6728,f4a10c2,Is mother of child2 also mother of child1?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,6729,f4a10c3,Is mother of child3 also mother of child1?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,6730,f4a10d3,Is mother of child3 also mother of child2?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,6731,f4a10e1,What was your relation with mother of this child at time of birth?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,6732,f4a10e2,What was your relation with mother of this child at time of birth?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,6733,f4a10e3,What was your relation with mother of this child at time of birth?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,6734,f4a10f1,Does mother of child1 provide any financial support?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,6735,f4a10f2,Does mother of child2 provide any financial support?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,6736,f4a10f3,Does mother of child 3 provide any financial support?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,6737,f4a10g1,How old is child1's mother?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,6738,f4a10g2,How old is child2's mother?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,6739,f4a10g3,How old is child3's mother?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6740,f4a10h1,What is child1's mother currently doing?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,6741,f4a10h2,What is child2's mother currently doing?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6742,f4a10h3,What is child3's mother currently doing?,A10.         Next I’d like to ask a question about the children you’ve had.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,6743,f4a11,INT CHK: WERE FATHER AND CHILD'S MOTHER EVER MARRIED?,A11.          WERE FATHER AND CHILD’S MOTHER EVER MARRIED OR WAS FATHER NEVER INTERVIEWED?,A11.          WERE FATHER AND CHILD’S MOTHER EVER MARRIED OR WAS FATHER NEVER INTERVIEWED?,1,YES,2,NO,-10,FATHER NEVER INTERVIEWED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,6744,f4a11a,Were you ever married to someone other than mother?,A11.          WERE FATHER AND CHILD’S MOTHER EVER MARRIED OR WAS FATHER NEVER INTERVIEWED?,A11A.       Were you ever married to someone other than (MOTHER)?,1  -->  GO TO A11C,YES,2  -->  GO TO A12E,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,6745,f4a11b,Were you ever married?,A11.          WERE FATHER AND CHILD’S MOTHER EVER MARRIED OR WAS FATHER NEVER INTERVIEWED?,A11B.       Were you ever married?,1,YES,2  -->  GO TO A12E,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,6746,f4a11c,"In total, how many times have you been married?",A11.          WERE FATHER AND CHILD’S MOTHER EVER MARRIED OR WAS FATHER NEVER INTERVIEWED?,"A11C.       In total, how many times have you been married?",1,ONCE,1,YES,2,NO,1,YES,2,NO,1,YES,2,NO,1,YES         (GO   TO A12B2),2,NO,1,YES         (GO   TO A12B3),2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
